INDICATORS;PRCCODE;PRCCODE_LABEL;DECL;PERIOD;Value;Flag and Footnotes
PQNTBASE;24511290;Pièces en fonte à graphite sphéroïdal pour locomotives/matériel roulant et autre utilisation (à l'exclusion des parties de véhicules routiers, des paliers et coussinets, des parties de moteurs à piston, des transmissions, des poulies, des embrayages et des parties d'autres machines, appareils et engins mécaniques);EU27TOTALS_2020;Jan.-Dec. 2017;200,000;
PQNTBASE;24511310;Parties de véhicules routiers en fonte grise (à l'exclusion des locomotives/du matériel roulant et des véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;3,000,000;
PQNTBASE;24511320;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets en fonte grise;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24511340;Autres parties des moteurs à piston et des organes mécaniques en fonte grise;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24511350;Parties de machines, appareils et engins mécaniques en fonte grise (à l'exclusion des moteurs à piston);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24511390;Pièces en fonte grise pour locomotives/matériel roulant et autre utilisation (à l'exclusion des parties de véhicules routiers, des paliers et coussinets, des parties de moteurs à piston, des transmissions, des poulies, des embrayages et des parties d'autres machines, appareils et engins mécaniques);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24512000;Tubes, tuyaux et profilés creux en fonte (à l'exclusion des tubes, tuyaux et profilés creux constituants des parties identifiables d'ouvrages comme les parties de radiateurs de chauffage central ou les parties de machines);EU27TOTALS_2020;Jan.-Dec. 2017;70,000,000;
PQNTBASE;24513030;Accessoires de tuyauterie moulés en fonte non malléable;EU27TOTALS_2020;Jan.-Dec. 2017;400,000;
PQNTBASE;24513050;Accessoires de tuyauterie moulés en fonte malléable;EU27TOTALS_2020;Jan.-Dec. 2017;800,000;
PQNTBASE;24521010;Parties de véhicules routiers en acier moulé (à l'exclusion des locomotives/du matériel roulant et des véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24521030;Paliers, autres qu'à roulements incorporés, et coussinets en acier moulé;EU27TOTALS_2020;Jan.-Dec. 2017;3,000;
PQNTBASE;24521040;Autres parties des moteurs à piston et des organes mécaniques en acier moulé;EU27TOTALS_2020;Jan.-Dec. 2017;2,000,000;
PQNTBASE;24521050;Parties de machines, appareils et engins mécaniques en acier moulé (à l'exclusion des moteurs à piston, des turboréacteurs et des turbopropulseurs, des autres turbines à gaz, des appareils de manutention et de levage et des machines et véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24521090;Pièces en acier moulé pour locomotives/matériel roulant et autre utilisation (à l'exclusion des parties de véhicules routiers, des paliers et coussinets, des parties de moteurs à piston, des transmissions, des poulies, des embrayages et des parties d'autres machines, appareils et engins mécaniques);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24523000;Accessoires de tuyauterie en acier moulé;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24531010;Parties de véhicules routiers en métaux légers (à l'exclusion des locomotives/du matériel roulant et des véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24531020;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets en métaux légers;EU27TOTALS_2020;Jan.-Dec. 2017;4,000,000;
PQNTBASE;24531040;Autres parties des moteurs à piston et des organes mécaniques en métaux légers;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24531050;Parties de machines, appareils et engins mécaniques en métaux légers (à l'exclusion des moteurs à piston, des turboréacteurs et des turbopropulseurs, des autres turbines à gaz, des appareils de manutention et de levage et des machines et véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24531090;Pièces en métaux légers pour autres utilisations;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24541010;Parties de véhicules routiers en autres métaux non ferreux (à l'exclusion des locomotives/du matériel roulant, des chariots-cavaliers, des chariots-grues, des rouleaux agricoles, des rouleaux compresseurs, des bulldozers, etc.);EU27TOTALS_2020;Jan.-Dec. 2017;1,000,000;
PQNTBASE;24541020;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets en autres métaux non ferreux;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24541040;Autres parties des moteurs à piston et des organes mécaniques en autres métaux non ferreux;EU27TOTALS_2020;Jan.-Dec. 2017;70,000;
PQNTBASE;24541050;Parties de machines, appareils et engins mécaniques en autres métaux non ferreux (à l'exclusion des moteurs à piston);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;24541090;Pièces en autres métaux non ferreux pour autres utilisations;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25111030;Constructions préfabriquées en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25111050;Constructions préfabriquées en aluminium;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25112100;Ponts et éléments de ponts en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25112200;Tours et pylônes en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25112310;Matériel d'échafaudage, de coffrage, d'étançonnement ou d'étayage en fonte, en fer ou en acier, y compris les chevalements d'extraction pour puits de mines, les poutres extensibles de coffrage, les échafaudages tubulaires et matériel similaire;EU27TOTALS_2020;Jan.-Dec. 2017;7,000,000;
PQNTBASE;25112330;Barrages, vannes, porte-écluses... en fer, fonte ou acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25112350;Autres constructions et parties de constructions en fonte, en fer ou en acier, principalement en tôle;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25112355;Barrages, vannes, portes-écluses, débarcadères, docks fixes et autres constructions maritimes ou fluviales, en fonte, en fer ou en acier, et constructions et parties de constructions en fonte, en fer ou en acier n.c.a. (à l'exclusion des ponts et éléments de ponts, des tours et pylônes, des portes, fenêtres et leurs cadres, chambranles et seuils, du matériel d'échafaudage, de coffrage, d'étançonnement ou d'étayage, ainsi que des constructions et parties de constructions non uniquement ou principalement en tôle);EU27TOTALS_2020;Jan.-Dec. 2017;5,000,000,000;
PQNTBASE;25112360;Barres, tubes et autres éléments pour la construction... en fer, fonte, acier, autres qu'en tôle;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25112370;Constructions et parties de constructions en aluminium n.c.a. (à l'exclusion des portes, fenêtres et leurs cadres, chambranles et seuils);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25121030;Portes, fenêtres et leurs cadres, chambranles, seuils, en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;30,000,000;
PQNTBASE;25121050;Portes, fenêtres et leurs cadres, chambranles et seuils, en aluminium;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25211100;Radiateurs pour le chauffage central, à chauffage non électrique, et leurs parties, en fonte, en fer ou en acier;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25211200;Chaudières pour le chauffage central (à l'exclusion de celles relevant du SH 8402);EU27TOTALS_2020;Jan.-Dec. 2017;400,000;
PQNTBASE;25211300;Parties de chaudières pour le chauffage central (à l'exclusion de celles relevant du SH 8402);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25291110;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières gazeuses non comprimées ou liquéfiées, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25291120;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières liquides, avec revêtement intérieur ou calorifuge, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25291130;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières liquides, autres qu'avec revêtement intérieur ou calorifuge, d'une contenance > 100 000 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;900,000;
PQNTBASE;25291150;Réservoirs, foudres, cuves et récipients similaires en fonte, en fer ou en acier, pour matières solides, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;1,000,000;
PQNTBASE;25291170;Réservoirs, foudres, cuves et récipients similaires en aluminium, pour toutes matières autres que des gaz comprimés ou liquéfiés, d'une contenance > 300 l (sans dispositifs mécaniques ou thermiques);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25291200;Récipients métalliques pour gaz comprimés ou liquéfiés;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25301110;Chaudières aquatubulaires (à l'exclusion des chaudières pour le chauffage central conçues pour produire à la fois de l'eau chaude et de la vapeur à basse pression);EU27TOTALS_2020;Jan.-Dec. 2017;60,000;
PQNTBASE;25301150;Chaudières à vapeur, y compris les chaudières mixtes (à l'exclusion des chaudières pour le chauffage central conçues pour produire à la fois de l'eau chaude et de la vapeur à basse pression);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25301170;Chaudières dites «à eau surchauffée» (à l'exclusion des chaudières pour le chauffage central conçues pour produire à la fois de l'eau chaude et de la vapeur à basse pression);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25301230;Appareils auxiliaires pour chaudières relevant des SH 8402 et 8403;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25301250;Condenseurs pour machines à vapeur;EU27TOTALS_2020;Jan.-Dec. 2017;30,000;
PQNTBASE;25301330;Parties de chaudières à vapeur et de chaudières dites «à eau surchauffée»;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25301350;Parties d'appareils relevant des SH 8404 10 et 8404 20;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25302100;Réacteurs nucléaires;EU27TOTALS_2020;Jan.-Dec. 2017;8,000,000;
PQNTBASE;25302200;Parties de réacteurs nucléaires;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25401230;Revolvers et pistolets (à l'exclusion des armes à usage militaire, des pistolets-mitrailleurs, des pistolets lance-fusées pour signalisation, des pistolets et revolvers pour le tir à blanc, des pistolets d'abattage, des armes à feu ne pouvant être chargées que par le canon, des pistolets à ressort, à air comprimé ou à gaz et les armes factices);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25401270;Armes à feu utilisant la déflagration de la poudre (à l'exclusion des armes à usage militaire);EU27TOTALS_2020;Jan.-Dec. 2017;200,000;
PQNTBASE;25401290;Autres armes (fusils, carabines et pistolets à ressort, à air comprimé, à gaz, matraques, etc.) (à l'exclusion des armes à usage militaire);EU27TOTALS_2020;Jan.-Dec. 2017;400,000;
PQNTBASE;25401300;Cartouches et autres munitions et projectiles, et leurs parties, y compris les chevrotines, plombs de chasse et bourres pour cartouches (à l'exclusion des articles à usage militaire);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25401400;Parties et accessoires de revolvers, pistolets, armes autres que de guerre et engins similaires;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501134;"Arbres de transmission, vilebrequins, arbres à cames et manivelles (forgeage libre de l'acier); ouvrages du SH 7326; parties des machines, appareils, instruments et véhicules des SH 84, 85, 86, 87, 88, 90 (forgeage libre de l'acier)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501137;Parties de machines, appareils et engins mécaniques (forgeage libre des métaux non ferreux) (à l'exclusion des moteurs à piston, des turboréacteurs, des turbines à gaz, des appareils de manutention et de levage et des machines et véhicules utilisés dans l'industrie de la construction);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501151;Parties de véhicules routiers du SH 87 (extrusion à froid de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501152;Arbres de transmission, vilebrequins, arbres à cames et manivelles (extrusion à froid de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501153;Parties des moteurs à pistons et des organes mécaniques du SH 8483 (extrusion à froid de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501154;Parties de machines, appareils et engins mécaniques (à l'exclusion des moteurs à piston) (extrusion à froid de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501156;Parties de machines, appareils et matériels électriques, d'appareils d'enregistrement ou de reproduction du son et d'appareils d'enregistrement ou de reproduction des images et du son en télévision (extrusion à froid de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501157;"Ouvrages du SH 7326; parties de véhicules et matériel pour voies ferrées et de véhicules terrestres et aériens des SH 86, 87, 88 (extrusion à froid de l'acier)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501158;Parties des machines, appareils, instruments et véhicules des SH 84, 85, 86, 87, 88 et 90 (extrusion à froid des métaux non ferreux);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501210;Parties de véhicules routiers (à l'exclusion des locomotives et du matériel roulant) (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501220;Arbres de transmission, vilebrequins, arbres à cames, manivelles, paliers (autres qu'à roulements incorporés) et coussinets (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501230;Parties des moteurs à pistons et des organes mécaniques du SH 8483 (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501240;Parties des machines, appareils et outils destinés à l'agriculture, à la sylviculture et à l'horticulture (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501250;Parties des palans, treuils et cabestans, crics et vérins, chariots-gerbeurs, autres chariots de manutention munis d'un dispositif de levage, ascenseurs, escaliers mécaniques, transporteurs et téléphériques (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501260;Parties des machines et appareils mécaniques des SH 8426, 8429 et 8430 (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501270;Parties de machines, appareils et engins mécaniques (à l'exclusion des moteurs à piston, des turboréacteurs, des turbines à gaz, des appareils de manutention et de levage et des machines et véhicules utilisés dans l'industrie de la construction) (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501280;Parties de véhicules ferroviaires ou de matériel roulant, de véhicules aériens ou spatiaux, de machines, appareils et matériels électriques et d'instruments et appareils d'optique, de photographie ou de cinématographie, de mesure, de contrôle ou de précision (estampage de l'acier);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501290;Parties des machines, appareils, instruments et véhicules des SH 84, 85, 86, 87, 88 et 90 (estampage des métaux non ferreux);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501310;Parties de véhicules routiers (à l'exclusion des locomotives et du matériel roulant) (travail des tôles en aciers);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501320;Parties des moteurs à pistons et des organes mécaniques du SH 8483 (travail des tôles en aciers);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501330;Parties de machines, appareils et engins mécaniques (à l'exclusion des moteurs à piston) (travail des tôles en aciers);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501340;Parties de machines, appareils et matériels électriques, d'appareils d'enregistrement ou de reproduction du son et d'appareils d'enregistrement ou de reproduction des images et du son en télévision (travail des tôles en aciers);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501350;"Articles des SH 7323 et 7326; parties de meubles du SH 9403; parties de véhicules et d'appareils pour voies ferrées du SH 86; appareils du SH 90 (travail des tôles métaux non fer.)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25501370;"Articles d'économie domestique; parties de machines, appareils, meubles et véhicules des SH 84, 85, 86, 88 et 94 (travail des tôles en métaux non ferreux)";EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25502020;Produits de la métallurgie des poudres d'aciers;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25502080;Parties des articles des SH 84, 85, 86, 87, 88 et 90 (produits de la métallurgie des poudres de métaux non ferreux);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25611130;Revêtement métallique par immersion en métaux fondus (galvanisation ou trempage dans l'étain);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25611150;Revêtement métallique par projection thermique;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25611170;Revêtement métallique en zinc par électrolyse;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25611190;Revêtements métalliques de métaux autres que le zinc (nickel, cuivre, chrome, métaux précieux, etc.) par électrolyse ou traitement chimique;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25611230;Plastification des métaux, y compris revêtement par pulvérisation;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25611250;Autres revêtements (phosphatation, etc.);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25612100;Traitements thermiques des métaux (à l'exclusion du revêtement métallique et de la plastification);EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25612230;Peinture et vernissage des surfaces métalliques;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25612250;Traitement des surfaces métalliques par anodisation;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25612270;Traitement des surfaces métalliques par dépôts sous vide;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25612290;Autres traitements des surfaces métalliques;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25621001;Pièces métalliques décolletées pour articles de robinetterie;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25621003;Pièces métalliques décolletées pour machines, appareils et engins mécaniques;EU27TOTALS_2020;Jan.-Dec. 2017;:;
PQNTBASE;25621005;Pièces métalliques décolletées pour véhicules routiers (à l'exclusion des locomotives et du matériel roulant et des pièces obtenues par moulage, forgeage, emboutissage, estampage, profilage ou frittage);EU27TOTALS_2020;Jan.-Dec. 2017;:;
